student_id,concept_id,concept_name,subject_id,difficulty,mastery,questions_correct,questions_total,accuracy,avg_response_time,practice_sessions,reassessment_flag,improvement,target_status
29,33,Programming Fundamentals,3,Beginner,43.24,4,6,66.67,30.39,4,1,19.21,Weak
30,44,Machine Learning Fundamentals,3,Advanced,68.19,5,6,83.33,23.36,7,1,11.08,Adequate
30,11,Limits,1,Advanced,60.58,4,6,66.67,41.66,1,0,0.0,Adequate
30,33,Programming Fundamentals,3,Beginner,92.51,4,6,66.67,20.78,7,1,11.68,Strong
30,8,Systems of Equations,1,Intermediate,72.64,5,6,83.33,47.92,2,1,22.36,Adequate
30,26,Thermodynamics,2,Advanced,64.98,5,6,83.33,40.62,1,0,0.0,Adequate
30,7,Functions,1,Intermediate,85.33,6,6,100.0,62.45,3,1,13.53,Strong
30,3,Linear Equations,1,Beginner,66.89,5,6,83.33,29.3,1,1,25.07,Adequate
30,17,Motion,2,Beginner,92.73,6,6,100.0,15.88,4,1,13.46,Strong
30,15,Advanced Probability,1,Advanced,70.25,3,6,50.0,50.86,6,0,0.0,Adequate
30,9,Trigonometry,1,Intermediate,68.64,3,6,50.0,24.37,5,0,0.0,Adequate
30,38,Database Fundamentals,3,Intermediate,76.08,3,6,50.0,23.15,5,0,0.0,Adequate
30,14,Linear Algebra,1,Advanced,65.73,2,6,33.33,14.33,6,0,0.0,Adequate
30,32,Algorithms,3,Beginner,92.33,6,6,100.0,37.02,6,0,0.0,Strong
31,24,Waves,2,Intermediate,38.77,1,6,16.67,63.45,5,0,0.0,Critical
31,31,Computational Thinking,3,Beginner,44.24,1,6,16.67,24.26,7,0,0.0,Weak
31,36,Data Structures,3,Intermediate,28.34,1,6,16.67,34.08,2,0,0.0,Critical
31,18,Forces,2,Beginner,67.42,5,6,83.33,31.22,1,1,11.45,Adequate
31,19,Energy,2,Beginner,48.83,3,6,50.0,53.16,6,0,0.0,Weak
31,9,Trigonometry,1,Intermediate,34.19,2,6,33.33,32.88,2,0,0.0,Critical
31,30,Quantum Physics Basics,2,Advanced,14.04,0,6,0.0,37.0,3,0,0.0,Critical
31,7,Functions,1,Intermediate,31.81,1,6,16.67,22.18,3,0,0.0,Critical
31,4,Ratios and Proportions,1,Beginner,55.54,3,6,50.0,48.01,7,0,0.0,Weak
32,18,Forces,2,Beginner,50.62,3,6,50.0,31.55,5,0,0.0,Weak
32,3,Linear Equations,1,Beginner,41.1,1,6,16.67,61.22,0,0,0.0,Weak
32,43,Artificial Intelligence Fundamentals,3,Advanced,24.23,1,6,16.67,35.96,1,0,0.0,Critical
32,24,Waves,2,Intermediate,52.12,3,6,50.0,47.83,1,0,0.0,Weak
32,25,Electric Circuits,2,Intermediate,28.25,0,6,0.0,35.23,5,1,3.87,Critical
32,14,Linear Algebra,1,Advanced,20.46,1,6,16.67,48.79,6,1,-2.35,Critical
32,4,Ratios and Proportions,1,Beginner,47.22,3,6,50.0,47.58,1,0,0.0,Weak
32,11,Limits,1,Advanced,25.9,1,6,16.67,54.84,3,1,-2.15,Critical
32,45,Computer Architecture,3,Advanced,16.42,1,6,16.67,49.91,0,1,13.58,Critical
32,7,Functions,1,Intermediate,55.36,3,6,50.0,55.04,6,1,6.23,Weak
32,9,Trigonometry,1,Intermediate,35.26,3,6,50.0,44.56,0,0,0.0,Critical
32,5,Basic Geometry,1,Beginner,32.53,0,6,0.0,61.77,0,0,0.0,Critical
32,26,Thermodynamics,2,Advanced,25.48,0,6,0.0,39.75,7,0,0.0,Critical
33,44,Machine Learning Fundamentals,3,Advanced,37.02,1,6,16.67,43.91,5,1,15.87,Critical
33,33,Programming Fundamentals,3,Beginner,60.21,4,6,66.67,43.01,6,1,20.65,Adequate
33,25,Electric Circuits,2,Intermediate,21.67,2,6,33.33,50.37,1,1,10.38,Critical
33,11,Limits,1,Advanced,37.57,4,6,66.67,48.68,6,1,32.66,Critical
33,14,Linear Algebra,1,Advanced,9.32,1,6,16.67,40.01,6,1,26.94,Critical
33,34,Data Representation,3,Beginner,59.56,2,6,33.33,40.62,1,1,6.25,Weak
33,39,Computer Networks,3,Intermediate,44.34,4,6,66.67,38.58,2,0,0.0,Weak
33,9,Trigonometry,1,Intermediate,10.0,1,6,16.67,29.38,7,0,0.0,Critical
33,22,Work and Power,2,Intermediate,18.58,0,6,0.0,34.71,1,1,14.92,Critical
33,7,Functions,1,Intermediate,24.35,1,6,16.67,29.07,0,1,14.25,Critical
33,2,Algebraic Expressions,1,Beginner,20.92,1,6,16.67,36.61,6,0,0.0,Critical
33,27,Electromagnetism,2,Advanced,25.31,1,6,16.67,57.84,4,0,0.0,Critical
34,35,Computer Systems Basics,3,Beginner,60.9,4,6,66.67,50.64,2,1,19.78,Adequate
34,5,Basic Geometry,1,Beginner,59.71,3,6,50.0,36.38,4,0,0.0,Weak
34,44,Machine Learning Fundamentals,3,Advanced,53.41,3,6,50.0,37.41,5,0,0.0,Weak
34,6,Quadratic Equations,1,Intermediate,74.02,2,6,33.33,36.42,0,0,0.0,Adequate
34,29,Modern Physics,2,Advanced,64.1,4,6,66.67,22.99,4,1,18.17,Adequate
34,17,Motion,2,Beginner,78.62,2,6,33.33,18.14,5,0,0.0,Adequate
34,42,Advanced Data Structures,3,Advanced,60.62,4,6,66.67,24.85,0,0,0.0,Adequate
34,26,Thermodynamics,2,Advanced,71.6,3,6,50.0,37.65,1,1,34.24,Adequate
34,1,Number Systems,1,Beginner,54.69,4,6,66.67,15.85,2,1,28.86,Weak
35,25,Electric Circuits,2,Intermediate,49.92,4,6,66.67,37.67,7,1,6.6,Weak
35,5,Basic Geometry,1,Beginner,0.0,1,6,16.67,66.18,0,0,0.0,Critical
35,41,Algorithm Analysis,3,Advanced,4.79,0,6,0.0,55.61,3,0,0.0,Critical
35,20,Electricity Basics,2,Beginner,51.32,1,6,16.67,44.32,3,1,14.95,Weak
35,14,Linear Algebra,1,Advanced,0.0,0,6,0.0,60.64,6,0,0.0,Critical
35,7,Functions,1,Intermediate,0.0,0,6,0.0,41.29,2,1,18.51,Critical
36,17,Motion,2,Beginner,43.59,1,6,16.67,41.07,1,1,5.83,Weak
36,20,Electricity Basics,2,Beginner,51.51,3,6,50.0,34.32,3,0,0.0,Weak
36,24,Waves,2,Intermediate,29.19,0,6,0.0,64.01,1,0,0.0,Critical
36,41,Algorithm Analysis,3,Advanced,21.43,1,6,16.67,30.5,2,0,0.0,Critical
36,26,Thermodynamics,2,Advanced,48.45,3,6,50.0,39.43,5,0,0.0,Weak
36,38,Database Fundamentals,3,Intermediate,39.8,2,6,33.33,41.87,4,0,0.0,Critical
36,3,Linear Equations,1,Beginner,49.11,2,6,33.33,48.39,6,0,0.0,Weak
36,18,Forces,2,Beginner,54.2,3,6,50.0,8.82,6,1,7.31,Weak
36,2,Algebraic Expressions,1,Beginner,65.26,5,6,83.33,38.27,0,0,0.0,Adequate
36,9,Trigonometry,1,Intermediate,56.17,3,6,50.0,40.51,1,0,0.0,Weak
36,5,Basic Geometry,1,Beginner,66.65,5,6,83.33,47.84,4,0,0.0,Adequate
37,37,Object-Oriented Programming,3,Intermediate,56.38,2,6,33.33,30.3,3,1,20.03,Weak
37,41,Algorithm Analysis,3,Advanced,31.0,2,6,33.33,39.35,7,1,22.29,Critical
37,33,Programming Fundamentals,3,Beginner,69.29,5,6,83.33,34.96,7,1,35.3,Adequate
37,30,Quantum Physics Basics,2,Advanced,19.91,0,6,0.0,12.21,7,0,0.0,Critical
37,18,Forces,2,Beginner,44.47,1,6,16.67,35.07,5,0,0.0,Weak
37,5,Basic Geometry,1,Beginner,62.45,3,6,50.0,16.33,0,0,0.0,Adequate
37,29,Modern Physics,2,Advanced,29.76,2,6,33.33,48.07,2,0,0.0,Critical
38,9,Trigonometry,1,Intermediate,30.5,0,6,0.0,39.97,5,0,0.0,Critical
38,13,Integrals,1,Advanced,26.93,0,6,0.0,33.05,3,0,0.0,Critical
38,12,Derivatives,1,Advanced,29.49,0,6,0.0,68.58,6,1,16.19,Critical
38,40,Operating Systems Basics,3,Intermediate,36.46,2,6,33.33,22.56,3,0,0.0,Critical
38,25,Electric Circuits,2,Intermediate,22.64,1,6,16.67,57.66,7,0,0.0,Critical
38,42,Advanced Data Structures,3,Advanced,40.29,2,6,33.33,23.25,1,1,16.25,Weak
38,43,Artificial Intelligence Fundamentals,3,Advanced,32.84,1,6,16.67,43.0,3,1,17.24,Critical
38,5,Basic Geometry,1,Beginner,35.96,3,6,50.0,35.35,2,0,0.0,Critical
38,11,Limits,1,Advanced,23.78,0,6,0.0,41.17,6,1,1.97,Critical
38,41,Algorithm Analysis,3,Advanced,26.14,1,6,16.67,22.77,2,0,0.0,Critical
38,8,Systems of Equations,1,Intermediate,21.71,0,6,0.0,36.54,0,0,0.0,Critical
38,6,Quadratic Equations,1,Intermediate,40.6,1,6,16.67,48.45,0,1,11.16,Weak
38,23,Circular Motion,2,Intermediate,6.29,0,6,0.0,43.3,4,1,16.41,Critical
39,1,Number Systems,1,Beginner,45.2,1,6,16.67,50.86,3,1,1.18,Weak
39,5,Basic Geometry,1,Beginner,50.16,5,6,83.33,34.18,7,0,0.0,Weak
39,19,Energy,2,Beginner,89.78,4,6,66.67,8.96,4,0,0.0,Strong
39,16,Measurement and Units,2,Beginner,88.95,3,6,50.0,39.38,7,1,3.77,Strong
39,3,Linear Equations,1,Beginner,47.91,4,6,66.67,17.16,2,0,0.0,Weak
40,15,Advanced Probability,1,Advanced,45.85,3,6,50.0,41.23,0,1,25.51,Weak
40,9,Trigonometry,1,Intermediate,49.9,1,6,16.67,28.5,3,1,23.4,Weak
40,19,Energy,2,Beginner,63.09,2,6,33.33,19.83,6,1,25.23,Adequate
40,4,Ratios and Proportions,1,Beginner,79.4,4,6,66.67,17.71,6,1,26.28,Adequate
40,41,Algorithm Analysis,3,Advanced,54.79,1,6,16.67,30.29,2,1,23.35,Weak
40,1,Number Systems,1,Beginner,90.19,5,6,83.33,40.1,7,1,26.69,Strong
40,7,Functions,1,Intermediate,62.24,4,6,66.67,52.43,3,0,0.0,Adequate
40,5,Basic Geometry,1,Beginner,51.09,3,6,50.0,32.66,0,0,0.0,Weak
40,13,Integrals,1,Advanced,36.78,1,6,16.67,26.91,5,0,0.0,Critical
40,2,Algebraic Expressions,1,Beginner,75.25,2,6,33.33,36.06,0,0,0.0,Adequate
40,32,Algorithms,3,Beginner,84.45,4,6,66.67,24.89,6,0,0.0,Strong
40,18,Forces,2,Beginner,93.12,5,6,83.33,32.71,1,0,0.0,Strong
40,38,Database Fundamentals,3,Intermediate,73.49,3,6,50.0,41.32,7,1,26.77,Adequate
40,40,Operating Systems Basics,3,Intermediate,86.5,4,6,66.67,44.36,1,0,0.0,Strong
40,42,Advanced Data Structures,3,Advanced,80.61,6,6,100.0,30.2,3,1,27.92,Strong
41,2,Algebraic Expressions,1,Beginner,76.27,3,6,50.0,47.75,3,0,0.0,Adequate
41,6,Quadratic Equations,1,Intermediate,41.97,2,6,33.33,62.91,7,0,0.0,Weak
41,28,Optics,2,Advanced,73.08,5,6,83.33,49.35,1,1,26.23,Adequate
41,29,Modern Physics,2,Advanced,69.69,4,6,66.67,44.69,0,1,19.55,Adequate
41,36,Data Structures,3,Intermediate,60.53,3,6,50.0,32.62,1,0,0.0,Adequate
41,42,Advanced Data Structures,3,Advanced,59.13,3,6,50.0,47.64,1,1,12.19,Weak
41,27,Electromagnetism,2,Advanced,70.38,4,6,66.67,53.34,0,1,11.83,Adequate
41,33,Programming Fundamentals,3,Beginner,67.99,4,6,66.67,21.57,2,0,0.0,Adequate
41,1,Number Systems,1,Beginner,57.87,3,6,50.0,52.9,1,0,0.0,Weak
41,17,Motion,2,Beginner,87.57,5,6,83.33,44.7,0,0,0.0,Strong
41,14,Linear Algebra,1,Advanced,44.67,2,6,33.33,49.95,4,1,15.76,Weak
41,38,Database Fundamentals,3,Intermediate,55.78,4,6,66.67,42.42,7,1,9.68,Weak
41,40,Operating Systems Basics,3,Intermediate,47.74,3,6,50.0,38.0,7,0,0.0,Weak
42,26,Thermodynamics,2,Advanced,39.07,2,6,33.33,25.7,4,0,0.0,Critical
42,12,Derivatives,1,Advanced,52.97,2,6,33.33,61.34,3,1,8.34,Weak
42,1,Number Systems,1,Beginner,60.13,2,6,33.33,45.51,1,1,12.28,Adequate
42,24,Waves,2,Intermediate,13.38,1,6,16.67,43.54,3,0,0.0,Critical
42,16,Measurement and Units,2,Beginner,36.41,2,6,33.33,26.58,2,1,9.77,Critical
42,44,Machine Learning Fundamentals,3,Advanced,63.14,5,6,83.33,45.75,2,1,17.56,Adequate
42,41,Algorithm Analysis,3,Advanced,55.08,1,6,16.67,45.66,7,0,0.0,Weak
42,25,Electric Circuits,2,Intermediate,56.19,5,6,83.33,30.84,4,0,0.0,Weak
42,31,Computational Thinking,3,Beginner,76.35,4,6,66.67,43.8,5,1,20.3,Adequate
43,41,Algorithm Analysis,3,Advanced,6.04,0,6,0.0,63.37,2,0,0.0,Critical
43,14,Linear Algebra,1,Advanced,15.57,0,6,0.0,38.96,7,0,0.0,Critical
43,4,Ratios and Proportions,1,Beginner,34.13,2,6,33.33,55.21,7,1,-1.19,Critical
43,43,Artificial Intelligence Fundamentals,3,Advanced,12.42,0,6,0.0,65.5,6,0,0.0,Critical
43,5,Basic Geometry,1,Beginner,17.66,1,6,16.67,55.57,5,0,0.0,Critical
43,35,Computer Systems Basics,3,Beginner,16.15,0,6,0.0,56.59,6,0,0.0,Critical
43,31,Computational Thinking,3,Beginner,5.93,0,6,0.0,50.7,6,0,0.0,Critical
43,6,Quadratic Equations,1,Intermediate,23.9,1,6,16.67,43.62,6,0,0.0,Critical
43,39,Computer Networks,3,Intermediate,0.0,0,6,0.0,35.34,0,0,0.0,Critical
43,9,Trigonometry,1,Intermediate,42.42,2,6,33.33,55.17,6,0,0.0,Weak
43,33,Programming Fundamentals,3,Beginner,11.12,0,6,0.0,49.99,2,0,0.0,Critical
43,7,Functions,1,Intermediate,27.32,2,6,33.33,44.37,7,1,10.98,Critical
43,21,Momentum,2,Intermediate,18.78,1,6,16.67,40.74,2,1,-7.99,Critical
43,19,Energy,2,Beginner,4.11,0,6,0.0,25.88,4,1,11.75,Critical
44,33,Programming Fundamentals,3,Beginner,37.34,1,6,16.67,72.26,1,0,0.0,Critical
44,2,Algebraic Expressions,1,Beginner,60.12,2,6,33.33,41.13,1,1,1.26,Adequate
44,29,Modern Physics,2,Advanced,38.26,1,6,16.67,69.07,5,0,0.0,Critical
44,20,Electricity Basics,2,Beginner,53.61,1,6,16.67,30.26,3,1,0.47,Weak
44,13,Integrals,1,Advanced,57.71,4,6,66.67,47.06,2,1,5.49,Weak
44,19,Energy,2,Beginner,48.83,3,6,50.0,35.34,2,0,0.0,Weak
44,12,Derivatives,1,Advanced,42.51,1,6,16.67,34.81,4,0,0.0,Weak
44,42,Advanced Data Structures,3,Advanced,22.61,1,6,16.67,53.91,7,1,-3.08,Critical
44,7,Functions,1,Intermediate,44.87,1,6,16.67,29.36,3,1,4.82,Weak
44,21,Momentum,2,Intermediate,55.34,1,6,16.67,71.18,7,0,0.0,Weak
44,6,Quadratic Equations,1,Intermediate,43.19,1,6,16.67,41.19,0,0,0.0,Weak
45,31,Computational Thinking,3,Beginner,83.13,5,6,83.33,39.48,1,0,0.0,Strong
45,24,Waves,2,Intermediate,95.38,5,6,83.33,21.66,6,1,26.27,Strong
45,44,Machine Learning Fundamentals,3,Advanced,75.29,5,6,83.33,19.69,0,1,24.0,Adequate
45,17,Motion,2,Beginner,77.51,4,6,66.67,45.73,1,0,0.0,Adequate
45,43,Artificial Intelligence Fundamentals,3,Advanced,54.83,3,6,50.0,42.51,4,0,0.0,Weak
45,1,Number Systems,1,Beginner,78.35,5,6,83.33,34.6,6,0,0.0,Adequate
45,35,Computer Systems Basics,3,Beginner,91.08,5,6,83.33,26.5,1,1,31.09,Strong
45,40,Operating Systems Basics,3,Intermediate,81.4,5,6,83.33,7.66,2,0,0.0,Strong
45,32,Algorithms,3,Beginner,87.24,6,6,100.0,35.85,3,1,23.96,Strong
46,44,Machine Learning Fundamentals,3,Advanced,37.47,2,6,33.33,45.25,3,1,9.07,Critical
46,26,Thermodynamics,2,Advanced,50.08,2,6,33.33,48.69,0,0,0.0,Weak
46,45,Computer Architecture,3,Advanced,44.26,2,6,33.33,26.1,3,1,11.82,Weak
46,34,Data Representation,3,Beginner,61.91,4,6,66.67,46.45,2,1,-4.69,Adequate
46,12,Derivatives,1,Advanced,19.2,0,6,0.0,63.34,5,0,0.0,Critical
46,32,Algorithms,3,Beginner,53.0,3,6,50.0,60.46,3,0,0.0,Weak
46,7,Functions,1,Intermediate,32.47,2,6,33.33,38.19,4,0,0.0,Critical
46,21,Momentum,2,Intermediate,34.89,1,6,16.67,30.07,0,1,4.18,Critical
46,41,Algorithm Analysis,3,Advanced,49.93,3,6,50.0,50.74,7,0,0.0,Weak
46,39,Computer Networks,3,Intermediate,59.85,2,6,33.33,37.02,6,1,-8.75,Weak
46,27,Electromagnetism,2,Advanced,39.11,1,6,16.67,62.26,3,1,10.64,Critical
46,31,Computational Thinking,3,Beginner,64.23,4,6,66.67,29.1,6,0,0.0,Adequate
46,11,Limits,1,Advanced,58.88,2,6,33.33,39.59,0,0,0.0,Weak
47,33,Programming Fundamentals,3,Beginner,48.12,1,6,16.67,24.78,4,0,0.0,Weak
47,20,Electricity Basics,2,Beginner,51.48,3,6,50.0,42.34,3,0,0.0,Weak
47,36,Data Structures,3,Intermediate,31.34,1,6,16.67,33.24,0,0,0.0,Critical
47,18,Forces,2,Beginner,53.42,4,6,66.67,51.54,5,0,0.0,Weak
47,39,Computer Networks,3,Intermediate,48.44,3,6,50.0,32.74,3,0,0.0,Weak
47,41,Algorithm Analysis,3,Advanced,34.15,1,6,16.67,34.33,1,1,22.45,Critical
47,19,Energy,2,Beginner,54.59,3,6,50.0,37.48,4,0,0.0,Weak
48,40,Operating Systems Basics,3,Intermediate,26.73,0,6,0.0,28.91,3,1,-3.45,Critical
48,42,Advanced Data Structures,3,Advanced,22.48,0,6,0.0,29.02,5,0,0.0,Critical
48,16,Measurement and Units,2,Beginner,48.27,2,6,33.33,67.94,3,0,0.0,Weak
48,44,Machine Learning Fundamentals,3,Advanced,16.47,1,6,16.67,63.9,3,0,0.0,Critical
48,39,Computer Networks,3,Intermediate,18.46,1,6,16.67,73.54,2,1,3.32,Critical
48,27,Electromagnetism,2,Advanced,36.29,1,6,16.67,47.32,0,0,0.0,Critical
48,9,Trigonometry,1,Intermediate,29.97,2,6,33.33,39.95,2,1,6.87,Critical
48,6,Quadratic Equations,1,Intermediate,31.08,1,6,16.67,56.53,7,1,21.57,Critical
48,19,Energy,2,Beginner,42.49,3,6,50.0,50.26,1,1,3.2,Weak
49,42,Advanced Data Structures,3,Advanced,76.45,4,6,66.67,39.4,4,0,0.0,Adequate
49,34,Data Representation,3,Beginner,83.98,5,6,83.33,27.08,4,0,0.0,Strong
49,4,Ratios and Proportions,1,Beginner,29.35,2,6,33.33,7.04,2,1,32.22,Critical
49,10,Probability,1,Intermediate,42.29,4,6,66.67,36.67,4,1,23.06,Weak
49,8,Systems of Equations,1,Intermediate,45.71,4,6,66.67,38.02,3,1,33.31,Weak
49,35,Computer Systems Basics,3,Beginner,77.14,4,6,66.67,31.14,4,1,22.45,Adequate
49,7,Functions,1,Intermediate,41.07,2,6,33.33,47.18,3,1,31.99,Weak
49,38,Database Fundamentals,3,Intermediate,79.17,5,6,83.33,32.58,2,1,18.61,Adequate
50,39,Computer Networks,3,Intermediate,72.92,4,6,66.67,31.8,0,0,0.0,Adequate
50,33,Programming Fundamentals,3,Beginner,51.33,2,6,33.33,48.65,3,0,0.0,Weak
50,31,Computational Thinking,3,Beginner,61.35,4,6,66.67,35.95,7,0,0.0,Adequate
50,11,Limits,1,Advanced,26.39,0,6,0.0,47.77,1,0,0.0,Critical
50,6,Quadratic Equations,1,Intermediate,41.78,0,6,0.0,36.52,0,0,0.0,Weak
50,34,Data Representation,3,Beginner,57.79,3,6,50.0,34.21,3,0,0.0,Weak
50,36,Data Structures,3,Intermediate,56.03,2,6,33.33,25.84,2,1,24.34,Weak
50,32,Algorithms,3,Beginner,38.97,1,6,16.67,35.23,0,0,0.0,Critical
51,4,Ratios and Proportions,1,Beginner,9.08,0,6,0.0,57.75,5,0,0.0,Critical
51,25,Electric Circuits,2,Intermediate,19.67,0,6,0.0,36.65,5,1,20.48,Critical
51,21,Momentum,2,Intermediate,8.28,0,6,0.0,51.14,6,1,14.99,Critical
51,10,Probability,1,Intermediate,23.92,2,6,33.33,34.46,1,0,0.0,Critical
51,39,Computer Networks,3,Intermediate,54.25,1,6,16.67,12.03,0,0,0.0,Weak
51,15,Advanced Probability,1,Advanced,13.92,1,6,16.67,24.75,2,1,18.2,Critical
51,2,Algebraic Expressions,1,Beginner,32.07,1,6,16.67,41.29,0,1,14.65,Critical
51,14,Linear Algebra,1,Advanced,41.38,2,6,33.33,41.03,2,1,20.74,Weak
51,30,Quantum Physics Basics,2,Advanced,12.8,1,6,16.67,40.38,5,1,32.87,Critical
51,42,Advanced Data Structures,3,Advanced,30.5,0,6,0.0,43.95,5,0,0.0,Critical
52,30,Quantum Physics Basics,2,Advanced,45.29,1,6,16.67,41.62,4,1,4.15,Weak
52,17,Motion,2,Beginner,48.95,1,6,16.67,59.94,2,0,0.0,Weak
52,44,Machine Learning Fundamentals,3,Advanced,36.64,1,6,16.67,40.18,6,0,0.0,Critical
52,41,Algorithm Analysis,3,Advanced,24.67,1,6,16.67,38.96,5,0,0.0,Critical
52,34,Data Representation,3,Beginner,30.69,2,6,33.33,44.13,4,0,0.0,Critical
52,43,Artificial Intelligence Fundamentals,3,Advanced,25.78,2,6,33.33,37.92,4,0,0.0,Critical
52,42,Advanced Data Structures,3,Advanced,29.58,2,6,33.33,43.88,4,1,5.74,Critical
53,1,Number Systems,1,Beginner,88.24,5,6,83.33,5.0,7,0,0.0,Strong
53,3,Linear Equations,1,Beginner,95.68,5,6,83.33,35.04,4,1,44.68,Strong
53,5,Basic Geometry,1,Beginner,81.18,4,6,66.67,36.67,1,0,0.0,Strong
53,26,Thermodynamics,2,Advanced,75.59,5,6,83.33,29.07,0,1,13.12,Adequate
53,11,Limits,1,Advanced,63.8,6,6,100.0,46.84,1,0,0.0,Adequate
54,27,Electromagnetism,2,Advanced,67.39,6,6,100.0,35.0,6,1,17.69,Adequate
54,37,Object-Oriented Programming,3,Intermediate,53.56,2,6,33.33,26.66,4,0,0.0,Weak
54,31,Computational Thinking,3,Beginner,64.49,3,6,50.0,58.83,1,0,0.0,Adequate
54,34,Data Representation,3,Beginner,75.75,4,6,66.67,42.82,2,0,0.0,Adequate
54,8,Systems of Equations,1,Intermediate,49.65,2,6,33.33,20.46,4,1,21.2,Weak
54,39,Computer Networks,3,Intermediate,68.28,2,6,33.33,16.37,5,0,0.0,Adequate
54,38,Database Fundamentals,3,Intermediate,53.84,1,6,16.67,20.81,5,0,0.0,Weak
54,45,Computer Architecture,3,Advanced,47.06,3,6,50.0,17.84,1,0,0.0,Weak
54,26,Thermodynamics,2,Advanced,63.95,5,6,83.33,17.91,2,0,0.0,Adequate
54,33,Programming Fundamentals,3,Beginner,63.37,3,6,50.0,49.94,1,0,0.0,Adequate
54,9,Trigonometry,1,Intermediate,62.09,3,6,50.0,55.53,4,0,0.0,Adequate
54,15,Advanced Probability,1,Advanced,39.78,2,6,33.33,9.54,4,1,16.13,Critical
54,30,Quantum Physics Basics,2,Advanced,72.38,5,6,83.33,58.94,6,1,40.42,Adequate
55,34,Data Representation,3,Beginner,47.96,1,6,16.67,40.42,4,0,0.0,Weak
55,40,Operating Systems Basics,3,Intermediate,43.52,1,6,16.67,56.35,6,0,0.0,Weak
55,45,Computer Architecture,3,Advanced,35.93,3,6,50.0,46.49,5,0,0.0,Critical
55,24,Waves,2,Intermediate,47.51,4,6,66.67,43.8,5,0,0.0,Weak
55,27,Electromagnetism,2,Advanced,21.71,0,6,0.0,31.85,7,1,6.85,Critical
55,32,Algorithms,3,Beginner,53.79,5,6,83.33,81.0,0,0,0.0,Weak
55,26,Thermodynamics,2,Advanced,35.42,1,6,16.67,46.69,7,1,16.04,Critical
56,31,Computational Thinking,3,Beginner,58.35,2,6,33.33,35.93,2,0,0.0,Weak
56,24,Waves,2,Intermediate,61.06,3,6,50.0,25.35,5,1,8.56,Adequate
56,3,Linear Equations,1,Beginner,55.63,4,6,66.67,44.67,4,0,0.0,Weak
56,15,Advanced Probability,1,Advanced,37.79,3,6,50.0,33.23,3,1,4.48,Critical
56,16,Measurement and Units,2,Beginner,52.05,3,6,50.0,45.14,5,0,0.0,Weak
56,13,Integrals,1,Advanced,38.63,2,6,33.33,30.08,4,0,0.0,Critical
56,1,Number Systems,1,Beginner,71.65,5,6,83.33,10.11,1,1,5.81,Adequate
57,35,Computer Systems Basics,3,Beginner,23.48,1,6,16.67,59.08,3,1,12.67,Critical
57,3,Linear Equations,1,Beginner,36.95,3,6,50.0,66.56,6,1,19.36,Critical
57,13,Integrals,1,Advanced,3.95,0,6,0.0,38.07,3,0,0.0,Critical
57,7,Functions,1,Intermediate,18.68,2,6,33.33,41.89,5,1,16.4,Critical
57,30,Quantum Physics Basics,2,Advanced,30.51,1,6,16.67,31.72,5,0,0.0,Critical
57,29,Modern Physics,2,Advanced,42.49,1,6,16.67,75.18,3,1,15.0,Weak
57,36,Data Structures,3,Intermediate,33.63,3,6,50.0,45.88,5,1,1.39,Critical
57,26,Thermodynamics,2,Advanced,39.89,3,6,50.0,47.66,3,1,13.37,Critical
57,43,Artificial Intelligence Fundamentals,3,Advanced,0.0,1,6,16.67,39.96,7,1,27.05,Critical
57,28,Optics,2,Advanced,38.66,2,6,33.33,22.79,0,1,15.7,Critical
57,44,Machine Learning Fundamentals,3,Advanced,0.53,0,6,0.0,44.16,3,0,0.0,Critical
57,32,Algorithms,3,Beginner,19.92,1,6,16.67,36.08,7,1,28.63,Critical
57,41,Algorithm Analysis,3,Advanced,0.0,0,6,0.0,54.97,3,0,0.0,Critical
58,34,Data Representation,3,Beginner,68.97,3,6,50.0,38.69,4,0,0.0,Adequate
58,35,Computer Systems Basics,3,Beginner,74.1,5,6,83.33,44.06,5,1,8.64,Adequate
58,16,Measurement and Units,2,Beginner,35.19,1,6,16.67,45.34,7,1,14.43,Critical
58,31,Computational Thinking,3,Beginner,66.96,3,6,50.0,42.17,0,0,0.0,Adequate
58,39,Computer Networks,3,Intermediate,51.89,1,6,16.67,51.55,0,1,2.58,Weak
58,23,Circular Motion,2,Intermediate,27.23,1,6,16.67,18.51,4,0,0.0,Critical
58,13,Integrals,1,Advanced,20.64,1,6,16.67,31.01,5,1,3.53,Critical
58,15,Advanced Probability,1,Advanced,43.06,1,6,16.67,8.34,6,0,0.0,Weak
58,11,Limits,1,Advanced,45.28,4,6,66.67,36.2,3,1,25.66,Weak
59,20,Electricity Basics,2,Beginner,46.86,2,6,33.33,40.1,7,0,0.0,Weak
59,16,Measurement and Units,2,Beginner,42.0,2,6,33.33,45.83,5,0,0.0,Weak
59,11,Limits,1,Advanced,1.38,0,6,0.0,40.51,2,0,0.0,Critical
59,19,Energy,2,Beginner,37.81,1,6,16.67,30.39,2,0,0.0,Critical
59,22,Work and Power,2,Intermediate,37.79,2,6,33.33,44.0,3,0,0.0,Critical
59,5,Basic Geometry,1,Beginner,31.82,1,6,16.67,61.92,5,0,0.0,Critical
59,2,Algebraic Expressions,1,Beginner,28.88,2,6,33.33,25.76,5,0,0.0,Critical
59,1,Number Systems,1,Beginner,15.78,0,6,0.0,53.95,7,1,8.21,Critical
59,30,Quantum Physics Basics,2,Advanced,35.3,1,6,16.67,23.4,6,0,0.0,Critical
